timestamp,latitude,longitude,rainfall_mm_hr,rainfall_normalized
2024-07-02T05:00:00,19.25,72.95,8.88,0.08151275931705527
2024-07-02T05:00:00,19.25,72.97,5.61,0.05149623646043694
2024-07-02T05:00:00,19.25,72.99,9.45,0.08674499724619056
2024-07-02T06:00:00,18.87,72.77,14.42,0.13236644024233524
2024-07-02T06:00:00,18.87,72.79,11.76,0.10794932990637048
2024-07-02T06:00:00,18.87,72.81,72.58,0.6662382963098954
2024-07-02T06:00:00,18.87,72.83,19.74,0.18120066091426473
2024-07-02T06:00:00,18.87,72.85,4.23,0.03882871305305673
2024-07-02T06:00:00,18.87,72.87,20.97,0.19249127960345144
2024-07-02T06:00:00,18.87,72.89,15.91,0.14604369377639068
2024-07-02T06:00:00,18.87,72.91,18.46,0.1694510739856802
2024-07-02T06:00:00,18.87,72.93,19.61,0.18000734349183037
2024-07-02T06:00:00,18.87,72.95,30.74,0.28217367358178813
2024-07-02T06:00:00,18.87,72.97,10.62,0.09748485404809987
2024-07-02T06:00:00,18.87,72.99,11.3,0.10372682210391042
2024-07-02T06:00:00,18.89,72.77,8.18,0.07508720396548559
2024-07-02T06:00:00,18.89,72.79,17.22,0.1580686616486139
2024-07-02T06:00:00,18.89,72.81,7.02,0.06443914081145584
2024-07-02T06:00:00,18.89,72.83,5.5,0.050486506333761706
2024-07-02T06:00:00,18.89,72.85,42.73,0.3922342573893886
2024-07-02T06:00:00,18.89,72.87,12.4,0.11382412337066275
2024-07-02T06:00:00,18.89,72.89,18.57,0.17046080411235542
2024-07-02T06:00:00,18.89,72.91,7.7,0.07068110886726639
2024-07-02T06:00:00,18.89,72.93,44.67,0.4100422250780246
2024-07-02T06:00:00,18.89,72.95,10.08,0.09252799706260327
2024-07-02T06:00:00,18.89,72.97,33.24,0.30512208555167986
2024-07-02T06:00:00,18.89,72.99,16.97,0.15577382045162474
2024-07-02T06:00:00,18.91,72.77,16.0,0.14686983660730676
2024-07-02T06:00:00,18.91,72.79,18.78,0.17238847071782634
2024-07-02T06:00:00,18.91,72.81,13.31,0.12217734532770333
2024-07-02T06:00:00,18.91,72.83,12.28,0.11272259959610795
2024-07-02T06:00:00,18.91,72.85,16.38,0.1503579952267303
2024-07-02T06:00:00,18.91,72.87,1.87,0.01716541215347898
2024-07-02T06:00:00,18.91,72.89,7.85,0.07205801358545988
2024-07-02T06:00:00,18.91,72.91,21.91,0.2011198825041307
2024-07-02T06:00:00,18.91,72.93,22.77,0.20901413622177345
2024-07-02T06:00:00,18.91,72.95,52.77,0.4843950798604737
2024-07-02T06:00:00,18.91,72.97,24.3,0.22305856434734717
2024-07-02T06:00:00,18.91,72.99,22.74,0.20873875527813474
2024-07-02T06:00:00,18.93,72.77,19.82,0.1819350100973013
2024-07-02T06:00:00,18.93,72.79,33.81,0.31035432348081515
2024-07-02T06:00:00,18.93,72.81,16.14,0.14815494767762072
2024-07-02T06:00:00,18.93,72.83,14.56,0.13365155131264916
2024-07-02T06:00:00,18.93,72.85,14.49,0.1330089957774922
2024-07-02T06:00:00,18.93,72.87,29.88,0.2742794198641454
2024-07-02T06:00:00,18.93,72.89,13.71,0.125849091242886
2024-07-02T06:00:00,18.93,72.91,17.95,0.1647695979438223
2024-07-02T06:00:00,18.93,72.93,8.12,0.07453644207820818
2024-07-02T06:00:00,18.93,72.95,41.78,0.38351386084082983
2024-07-02T06:00:00,18.93,72.97,9.43,0.08656140995043143
2024-07-02T06:00:00,18.93,72.99,12.16,0.11162107582155316
2024-07-02T06:00:00,18.95,72.77,29.06,0.2667523407380209
2024-07-02T06:00:00,18.95,72.79,36.9,0.33871856067560124
2024-07-02T06:00:00,18.95,72.81,15.67,0.14384064622728107
2024-07-02T06:00:00,18.95,72.83,24.03,0.22058013585459887
2024-07-02T06:00:00,18.95,72.85,6.81,0.06251147420598495
2024-07-02T06:00:00,18.95,72.87,16.3,0.1496236460436938
2024-07-02T06:00:00,18.95,72.89,22.13,0.2031393427574812
2024-07-02T06:00:00,18.95,72.91,34.68,0.31834037084633743
2024-07-02T06:00:00,18.95,72.93,3.97,0.036442078208188
2024-07-02T06:00:00,18.95,72.95,5.25,0.04819166513677254
2024-07-02T06:00:00,18.95,72.97,2.51,0.02304020561777125
2024-07-02T06:00:00,18.95,72.99,4.24,0.038920506700936296
2024-07-02T06:00:00,18.97,72.77,35.84,0.3289884340003672
2024-07-02T06:00:00,18.97,72.79,9.4,0.08628602900679273
2024-07-02T06:00:00,18.97,72.81,15.28,0.14026069395997798
2024-07-02T06:00:00,18.97,72.83,6.19,0.05682026803745181
2024-07-02T06:00:00,18.97,72.85,9.5,0.0872039654855884
2024-07-02T06:00:00,18.97,72.87,42.43,0.3894804479530017
2024-07-02T06:00:00,18.97,72.89,16.96,0.15568202680374518
2024-07-02T06:00:00,18.97,72.91,19.52,0.17918120066091425
2024-07-02T06:00:00,18.97,72.93,11.55,0.10602166330089959
2024-07-02T06:00:00,18.97,72.95,26.53,0.24352854782449057
2024-07-02T06:00:00,18.97,72.97,25.63,0.23526711951532953
2024-07-02T06:00:00,18.97,72.99,10.06,0.09234440976684415
2024-07-02T06:00:00,18.99,72.77,15.5,0.14228015421332843
2024-07-02T06:00:00,18.99,72.79,35.67,0.32742794198641456
2024-07-02T06:00:00,18.99,72.81,15.22,0.13970993207270058
2024-07-02T06:00:00,18.99,72.83,10.75,0.09867817147053425
2024-07-02T06:00:00,18.99,72.85,11.08,0.10170736185055994
2024-07-02T06:00:00,18.99,72.87,9.22,0.08463374334496053
2024-07-02T06:00:00,18.99,72.89,13.64,0.12520653570772902
2024-07-02T06:00:00,18.99,72.91,9.07,0.08325683862676703
2024-07-02T06:00:00,18.99,72.93,13.08,0.12006609142647329
2024-07-02T06:00:00,18.99,72.95,6.9,0.06333761703690105
2024-07-02T06:00:00,18.99,72.97,15.99,0.1467780429594272
2024-07-02T06:00:00,18.99,72.99,17.46,0.16027170919772352
2024-07-02T06:00:00,19.01,72.77,25.27,0.23196254819166515
2024-07-02T06:00:00,19.01,72.79,22.02,0.20212961263080595
2024-07-02T06:00:00,19.01,72.81,29.46,0.2704240866532036
2024-07-02T06:00:00,19.01,72.83,15.54,0.1426473288048467
2024-07-02T06:00:00,19.01,72.85,14.17,0.13007159904534607
2024-07-02T06:00:00,19.01,72.87,8.33,0.07646410868367909
2024-07-02T06:00:00,19.01,72.89,22.91,0.2102992472920874
2024-07-02T06:00:00,19.01,72.91,8.41,0.07719845786671563
2024-07-02T06:00:00,19.01,72.93,2.37,0.021755094547457318
2024-07-02T06:00:00,19.01,72.95,7.39,0.06783550578299981
2024-07-02T06:00:00,19.01,72.97,22.41,0.20570956489810904
2024-07-02T06:00:00,19.01,72.99,19.1,0.17532586744997247
2024-07-02T06:00:00,19.03,72.77,18.75,0.17211308977418763
2024-07-02T06:00:00,19.03,72.79,60.14,0.5520469983477143
2024-07-02T06:00:00,19.03,72.81,19.1,0.17532586744997247
2024-07-02T06:00:00,19.03,72.83,7.27,0.06673398200844502
2024-07-02T06:00:00,19.03,72.85,6.54,0.060033045713236644
2024-07-02T06:00:00,19.03,72.87,19.74,0.18120066091426473
2024-07-02T06:00:00,19.03,72.89,34.52,0.3168716724802644
2024-07-02T06:00:00,19.03,72.91,13.11,0.12034147237011199
2024-07-02T06:00:00,19.03,72.93,16.96,0.15568202680374518
2024-07-02T06:00:00,19.03,72.95,17.3,0.15880301083165047
2024-07-02T06:00:00,19.03,72.97,50.26,0.4613548742427024
2024-07-02T06:00:00,19.03,72.99,23.43,0.21507251698182486
2024-07-02T06:00:00,19.05,72.77,35.26,0.3236644024233523
2024-07-02T06:00:00,19.05,72.79,7.44,0.06829447402239766
2024-07-02T06:00:00,19.05,72.81,9.47,0.08692858454194971
2024-07-02T06:00:00,19.05,72.83,8.63,0.0792179181200661
2024-07-02T06:00:00,19.05,72.85,11.69,0.10730677437121351
2024-07-02T06:00:00,19.05,72.87,14.5,0.13310078942537176
2024-07-02T06:00:00,19.05,72.89,16.77,0.15393794749403342
2024-07-02T06:00:00,19.05,72.91,12.42,0.11400771066642189
2024-07-02T06:00:00,19.05,72.93,7.57,0.06948779144483203
2024-07-02T06:00:00,19.05,72.95,5.09,0.04672296677069947
2024-07-02T06:00:00,19.05,72.97,16.76,0.15384615384615385
2024-07-02T06:00:00,19.05,72.99,20.06,0.18413805764641086
2024-07-02T06:00:00,19.07,72.77,13.59,0.1247475674683312
2024-07-02T06:00:00,19.07,72.79,3.33,0.030567284743895723
2024-07-02T06:00:00,19.07,72.81,28.11,0.25803194418946207
2024-07-02T06:00:00,19.07,72.83,12.01,0.11024417110335964
2024-07-02T06:00:00,19.07,72.85,4.19,0.038461538461538464
2024-07-02T06:00:00,19.07,72.87,13.56,0.1244721865246925
2024-07-02T06:00:00,19.07,72.89,26.62,0.24435469065540666
2024-07-02T06:00:00,19.07,72.91,9.47,0.08692858454194971
2024-07-02T06:00:00,19.07,72.93,0.9,0.008261428309161007
2024-07-02T06:00:00,19.07,72.95,10.12,0.09289517165412153
2024-07-02T06:00:00,19.07,72.97,7.01,0.06434734716357628
2024-07-02T06:00:00,19.07,72.99,13.83,0.1269506150174408
2024-07-02T06:00:00,19.09,72.77,15.88,0.145768312832752
2024-07-02T06:00:00,19.09,72.79,10.27,0.09427207637231504
2024-07-02T06:00:00,19.09,72.81,9.48,0.08702037818982927
2024-07-02T06:00:00,19.09,72.83,34.42,0.3159537360014687
2024-07-02T06:00:00,19.09,72.85,20.14,0.18487240682944742
2024-07-02T06:00:00,19.09,72.87,19.22,0.17642739122452725
2024-07-02T06:00:00,19.09,72.89,24.44,0.22434367541766112
2024-07-02T06:00:00,19.09,72.91,10.87,0.09977969524508903
2024-07-02T06:00:00,19.09,72.93,36.28,0.3330273545070681
2024-07-02T06:00:00,19.09,72.95,15.95,0.14641086836790893
2024-07-02T06:00:00,19.09,72.97,13.53,0.12419680558105378
2024-07-02T06:00:00,19.09,72.99,15.33,0.14071966219937582
2024-07-02T06:00:00,19.11,72.77,12.58,0.11547640903249495
2024-07-02T06:00:00,19.11,72.79,8.94,0.08206352120433266
2024-07-02T06:00:00,19.11,72.81,31.39,0.28814026069396
2024-07-02T06:00:00,19.11,72.83,5.33,0.04892601431980907
2024-07-02T06:00:00,19.11,72.85,5.61,0.05149623646043694
2024-07-02T06:00:00,19.11,72.87,12.6,0.11565999632825408
2024-07-02T06:00:00,19.11,72.89,6.58,0.06040022030475491
2024-07-02T06:00:00,19.11,72.91,2.87,0.026344776941435655
2024-07-02T06:00:00,19.11,72.93,4.99,0.0458050302919038
2024-07-02T06:00:00,19.11,72.95,6.37,0.05847255369928401
2024-07-02T06:00:00,19.11,72.97,16.21,0.14879750321277768
2024-07-02T06:00:00,19.11,72.99,10.62,0.09748485404809987
2024-07-02T06:00:00,19.13,72.77,29.64,0.2720763723150358
2024-07-02T06:00:00,19.13,72.79,5.62,0.05158803010831651
2024-07-02T06:00:00,19.13,72.81,6.34,0.05819717275564531
2024-07-02T06:00:00,19.13,72.83,16.75,0.1537543601982743
2024-07-02T06:00:00,19.13,72.85,7.93,0.07279236276849642
2024-07-02T06:00:00,19.13,72.87,10.5,0.09638333027354508
2024-07-02T06:00:00,19.13,72.89,5.25,0.04819166513677254
2024-07-02T06:00:00,19.13,72.91,4.83,0.04433633192583073
2024-07-02T06:00:00,19.13,72.93,7.05,0.06471452175509455
2024-07-02T06:00:00,19.13,72.95,24.73,0.22700569120616854
2024-07-02T06:00:00,19.13,72.97,3.63,0.03332109418028272
2024-07-02T06:00:00,19.13,72.99,25.87,0.23747016706443916
2024-07-02T06:00:00,19.15,72.77,28.87,0.2650082614283092
2024-07-02T06:00:00,19.15,72.79,10.25,0.0940884890765559
2024-07-02T06:00:00,19.15,72.81,14.88,0.13658894804479532
2024-07-02T06:00:00,19.15,72.83,17.75,0.16293372498623096
2024-07-02T06:00:00,19.15,72.85,22.14,0.20323113640536075
2024-07-02T06:00:00,19.15,72.87,5.86,0.05379107765742611
2024-07-02T06:00:00,19.15,72.89,22.85,0.20974848540481
2024-07-02T06:00:00,19.15,72.91,13.98,0.1283275197356343
2024-07-02T06:00:00,19.15,72.93,5.86,0.05379107765742611
2024-07-02T06:00:00,19.15,72.95,13.59,0.1247475674683312
2024-07-02T06:00:00,19.15,72.97,5.62,0.05158803010831651
2024-07-02T06:00:00,19.15,72.99,11.99,0.11006058380760052
2024-07-02T06:00:00,19.17,72.77,10.97,0.10069763172388471
2024-07-02T06:00:00,19.17,72.79,17.04,0.1564163759867817
2024-07-02T06:00:00,19.17,72.81,17.25,0.15834404259225263
2024-07-02T06:00:00,19.17,72.83,33.2,0.3047549109601616
2024-07-02T06:00:00,19.17,72.85,21.26,0.1951532953919589
2024-07-02T06:00:00,19.17,72.87,18.27,0.16770699467596842
2024-07-02T06:00:00,19.17,72.89,2.76,0.02533504681476042
2024-07-02T06:00:00,19.17,72.91,25.1,0.23040205617771253
2024-07-02T06:00:00,19.17,72.93,9.26,0.08500091793647879
2024-07-02T06:00:00,19.17,72.95,4.96,0.0455296493482651
2024-07-02T06:00:00,19.17,72.97,43.94,0.4033412887828162
2024-07-02T06:00:00,19.17,72.99,6.93,0.06361299798053975
2024-07-02T06:00:00,19.19,72.77,38.98,0.35781163943455113
2024-07-02T06:00:00,19.19,72.79,18.98,0.17422434367541767
2024-07-02T06:00:00,19.19,72.81,21.35,0.195979438222875
2024-07-02T06:00:00,19.19,72.83,14.18,0.13016339269322563
2024-07-02T06:00:00,19.19,72.85,6.54,0.060033045713236644
2024-07-02T06:00:00,19.19,72.87,22.44,0.20598494584174776
2024-07-02T06:00:00,19.19,72.89,15.81,0.14512575729759503
2024-07-02T06:00:00,19.19,72.91,15.33,0.14071966219937582
2024-07-02T06:00:00,19.19,72.93,13.52,0.12410501193317422
2024-07-02T06:00:00,19.19,72.95,10.31,0.09463925096383331
2024-07-02T06:00:00,19.19,72.97,20.49,0.18808518450523223
2024-07-02T06:00:00,19.19,72.99,17.34,0.15917018542316871
2024-07-02T06:00:00,19.21,72.77,27.97,0.25674683311914814
2024-07-02T06:00:00,19.21,72.79,12.87,0.11813842482100238
2024-07-02T06:00:00,19.21,72.81,11.73,0.10767394896273179
2024-07-02T06:00:00,19.21,72.83,9.33,0.08564347347163577
2024-07-02T06:00:00,19.21,72.85,15.05,0.13814944005874794
2024-07-02T06:00:00,19.21,72.87,2.96,0.027170919772351754
2024-07-02T06:00:00,19.21,72.89,62.42,0.5729759500642556
2024-07-02T06:00:00,19.21,72.91,7.8,0.07159904534606205
2024-07-02T06:00:00,19.21,72.93,28.99,0.26610978520286394
2024-07-02T06:00:00,19.21,72.95,8.94,0.08206352120433266
2024-07-02T06:00:00,19.21,72.97,18.67,0.1713787405911511
2024-07-02T06:00:00,19.21,72.99,36.53,0.3353221957040573
2024-07-02T06:00:00,19.23,72.77,22.74,0.20873875527813474
2024-07-02T06:00:00,19.23,72.79,43.78,0.40187259041674317
2024-07-02T06:00:00,19.23,72.81,32.06,0.29429043510189096
2024-07-02T06:00:00,19.23,72.83,6.33,0.058105379107765746
2024-07-02T06:00:00,19.23,72.85,23.25,0.21342023131999266
2024-07-02T06:00:00,19.23,72.87,17.63,0.16183220121167616
2024-07-02T06:00:00,19.23,72.89,7.43,0.06820268037451808
2024-07-02T06:00:00,19.23,72.91,26.78,0.24582338902147974
2024-07-02T06:00:00,19.23,72.93,4.6,0.042225078024600696
2024-07-02T06:00:00,19.23,72.95,24.7,0.22673031026252982
2024-07-02T06:00:00,19.23,72.97,20.8,0.19093078758949883
2024-07-02T06:00:00,19.23,72.99,13.35,0.12254451991922159
2024-07-02T06:00:00,19.25,72.77,9.75,0.08949880668257756
2024-07-02T06:00:00,19.25,72.79,25.04,0.2298512942904351
2024-07-02T06:00:00,19.25,72.81,2.27,0.02083715806866165
2024-07-02T06:00:00,19.25,72.83,7.56,0.06939599779695245
2024-07-02T06:00:00,19.25,72.85,13.97,0.12823572608775474
2024-07-02T06:00:00,19.25,72.87,14.93,0.13704791628419313
2024-07-02T06:00:00,19.25,72.89,7.18,0.06590783917752892
2024-07-02T06:00:00,19.25,72.91,7.18,0.06590783917752892
2024-07-02T06:00:00,19.25,72.93,18.98,0.17422434367541767
2024-07-02T06:00:00,19.25,72.95,5.7,0.05232237929135304
2024-07-02T06:00:00,19.25,72.97,9.4,0.08628602900679273
2024-07-02T06:00:00,19.25,72.99,4.37,0.04011382412337067
2024-07-02T07:00:00,18.87,72.77,14.77,0.13557921791812005
2024-07-02T07:00:00,18.87,72.79,11.78,0.10813291720212961
2024-07-02T07:00:00,18.87,72.81,1.85,0.016981824857719846
2024-07-02T07:00:00,18.87,72.83,3.81,0.034973379842114925
2024-07-02T07:00:00,18.87,72.85,29.77,0.2732696897374702
2024-07-02T07:00:00,18.87,72.87,7.1,0.06517348999449238
2024-07-02T07:00:00,18.87,72.89,15.87,0.1456765191848724
2024-07-02T07:00:00,18.87,72.91,5.03,0.04617220488342207
2024-07-02T07:00:00,18.87,72.93,30.0,0.2753809436387002
2024-07-02T07:00:00,18.87,72.95,2.3,0.021112539012300348
2024-07-02T07:00:00,18.87,72.97,24.66,0.22636313567101157
2024-07-02T07:00:00,18.87,72.99,12.04,0.11051955204699834
2024-07-02T07:00:00,18.89,72.77,22.95,0.21066642188360565
2024-07-02T07:00:00,18.89,72.79,32.7,0.3001652285661833
2024-07-02T07:00:00,18.89,72.81,16.18,0.14852212226913897
2024-07-02T07:00:00,18.89,72.83,39.51,0.3626767027721682
2024-07-02T07:00:00,18.89,72.85,29.73,0.27290251514595193
2024-07-02T07:00:00,18.89,72.87,19.5,0.17899761336515513
2024-07-02T07:00:00,18.89,72.89,25.41,0.23324765926197907
2024-07-02T07:00:00,18.89,72.91,11.97,0.1098769965118414
2024-07-02T07:00:00,18.89,72.93,5.47,0.050211125390123006
2024-07-02T07:00:00,18.89,72.95,48.41,0.4443730493849825
2024-07-02T07:00:00,18.89,72.97,11.94,0.10960161556820268
2024-07-02T07:00:00,18.89,72.99,13.87,0.12731778960895906
2024-07-02T07:00:00,18.91,72.77,4.37,0.04011382412337067
2024-07-02T07:00:00,18.91,72.79,34.06,0.31264916467780435
2024-07-02T07:00:00,18.91,72.81,16.43,0.15081696346612813
2024-07-02T07:00:00,18.91,72.83,19.18,0.176060216633009
2024-07-02T07:00:00,18.91,72.85,20.49,0.18808518450523223
2024-07-02T07:00:00,18.91,72.87,6.94,0.06370479162841931
2024-07-02T07:00:00,18.91,72.89,29.35,0.2694143565265284
2024-07-02T07:00:00,18.91,72.91,15.7,0.14411602717091976
2024-07-02T07:00:00,18.91,72.93,1.73,0.015880301083165044
2024-07-02T07:00:00,18.91,72.95,24.06,0.22085551679823756
2024-07-02T07:00:00,18.91,72.97,10.56,0.09693409216082248
2024-07-02T07:00:00,18.91,72.99,6.78,0.06223609326234625
2024-07-02T07:00:00,18.93,72.77,3.2,0.02937396732146136
2024-07-02T07:00:00,18.93,72.79,10.43,0.0957407747383881
2024-07-02T07:00:00,18.93,72.81,9.24,0.08481733064071967
2024-07-02T07:00:00,18.93,72.83,29.43,0.2701487057095649
2024-07-02T07:00:00,18.93,72.85,8.21,0.0753625849091243
2024-07-02T07:00:00,18.93,72.87,3.4,0.03120984027905269
2024-07-02T07:00:00,18.93,72.89,17.97,0.1649531852395814
2024-07-02T07:00:00,18.93,72.91,27.72,0.254451991922159
2024-07-02T07:00:00,18.93,72.93,9.26,0.08500091793647879
2024-07-02T07:00:00,18.93,72.95,39.23,0.36010648063154027
2024-07-02T07:00:00,18.93,72.97,23.47,0.2154396915733431
2024-07-02T07:00:00,18.93,72.99,27.45,0.2519735634294107
2024-07-02T07:00:00,18.95,72.77,20.72,0.19019643840646228
2024-07-02T07:00:00,18.95,72.79,18.51,0.16991004222507805
2024-07-02T07:00:00,18.95,72.81,8.35,0.07664769597943823
2024-07-02T07:00:00,18.95,72.83,38.26,0.3512024967872223
2024-07-02T07:00:00,18.95,72.85,33.26,0.3053056728474389
2024-07-02T07:00:00,18.95,72.87,36.91,0.3388103543234808
2024-07-02T07:00:00,18.95,72.89,12.27,0.11263080594822839
2024-07-02T07:00:00,18.95,72.91,9.57,0.08784652102074537
2024-07-02T07:00:00,18.95,72.93,20.4,0.18725904167431612
2024-07-02T07:00:00,18.95,72.95,8.21,0.0753625849091243
2024-07-02T07:00:00,18.95,72.97,11.49,0.10547090141362218
2024-07-02T07:00:00,18.95,72.99,1.89,0.017348999449238112
2024-07-02T07:00:00,18.97,72.77,17.9,0.16431062970442445
2024-07-02T07:00:00,18.97,72.79,21.68,0.1990086286029007
2024-07-02T07:00:00,18.97,72.81,33.67,0.3090692124105012
2024-07-02T07:00:00,18.97,72.83,23.43,0.21507251698182486
2024-07-02T07:00:00,18.97,72.85,25.55,0.23453277033229303
2024-07-02T07:00:00,18.97,72.87,40.66,0.3732329722783183
2024-07-02T07:00:00,18.97,72.89,6.44,0.05911510923444098
2024-07-02T07:00:00,18.97,72.91,5.39,0.049476776207086466
2024-07-02T07:00:00,18.97,72.93,13.89,0.1275013769047182
2024-07-02T07:00:00,18.97,72.95,4.65,0.042684046263998535
2024-07-02T07:00:00,18.97,72.97,14.81,0.13594639250963833
2024-07-02T07:00:00,18.97,72.99,4.66,0.0427758399118781
2024-07-02T07:00:00,18.99,72.77,7.14,0.06554066458601064
2024-07-02T07:00:00,18.99,72.79,3.14,0.028823205434183957
2024-07-02T07:00:00,18.99,72.81,16.64,0.15274463007159905
2024-07-02T07:00:00,18.99,72.83,4.2,0.03855333210941803
2024-07-02T07:00:00,18.99,72.85,19.07,0.17505048650633376
2024-07-02T07:00:00,18.99,72.87,20.81,0.19102258123737836
2024-07-02T07:00:00,18.99,72.89,7.08,0.06498990269873325
2024-07-02T07:00:00,18.99,72.91,21.87,0.20075270791261246
2024-07-02T07:00:00,18.99,72.93,19.82,0.1819350100973013
2024-07-02T07:00:00,18.99,72.95,24.72,0.22691389755828897
2024-07-02T07:00:00,18.99,72.97,6.11,0.05608591885441528
2024-07-02T07:00:00,18.99,72.99,5.81,0.05333210941802827
2024-07-02T07:00:00,19.01,72.77,23.08,0.21185973930604002
2024-07-02T07:00:00,19.01,72.79,16.31,0.14971543969157333
2024-07-02T07:00:00,19.01,72.81,16.93,0.15540664586010647
2024-07-02T07:00:00,19.01,72.83,33.48,0.3073251331007894
2024-07-02T07:00:00,19.01,72.85,24.5,0.2248944373049385
2024-07-02T07:00:00,19.01,72.87,21.11,0.19377639067376537
2024-07-02T07:00:00,19.01,72.89,19.05,0.17486689921057463
2024-07-02T07:00:00,19.01,72.91,24.27,0.22278318340370845
2024-07-02T07:00:00,19.01,72.93,10.52,0.0965669175693042
2024-07-02T07:00:00,19.01,72.95,4.51,0.041398935193684594
2024-07-02T07:00:00,19.01,72.97,7.26,0.06664218836056544
2024-07-02T07:00:00,19.01,72.99,6.42,0.05893152193868184
2024-07-02T07:00:00,19.03,72.77,0.79,0.007251698182485772
2024-07-02T07:00:00,19.03,72.79,21.74,0.19955939049017807
2024-07-02T07:00:00,19.03,72.81,10.9,0.10005507618872775
2024-07-02T07:00:00,19.03,72.83,11.94,0.10960161556820268
2024-07-02T07:00:00,19.03,72.85,8.6,0.0789425371764274
2024-07-02T07:00:00,19.03,72.87,12.7,0.11657793280704974
2024-07-02T07:00:00,19.03,72.89,34.21,0.3140260693959978
2024-07-02T07:00:00,19.03,72.91,2.65,0.024325316688085186
2024-07-02T07:00:00,19.03,72.93,36.89,0.3386267670277217
2024-07-02T07:00:00,19.03,72.95,14.09,0.12933724986230952
2024-07-02T07:00:00,19.03,72.97,8.03,0.07371029924729208
2024-07-02T07:00:00,19.03,72.99,8.7,0.07986047365522306
2024-07-02T07:00:00,19.05,72.77,7.04,0.06462272810721498
2024-07-02T07:00:00,19.05,72.79,2.07,0.019001285111070312
2024-07-02T07:00:00,19.05,72.81,5.66,0.05195520469983477
2024-07-02T07:00:00,19.05,72.83,13.39,0.12291169451073987
2024-07-02T07:00:00,19.05,72.85,10.89,0.09996328254084819
2024-07-02T07:00:00,19.05,72.87,17.81,0.16348448687350833
2024-07-02T07:00:00,19.05,72.89,8.27,0.07591334679640169
2024-07-02T07:00:00,19.05,72.91,7.23,0.06636680741692676
2024-07-02T07:00:00,19.05,72.93,45.26,0.41545805030291905
2024-07-02T07:00:00,19.05,72.95,5.77,0.052964934826510005
2024-07-02T07:00:00,19.05,72.97,5.99,0.05498439507986048
2024-07-02T07:00:00,19.05,72.99,22.43,0.2058931521938682
2024-07-02T07:00:00,19.07,72.77,24.24,0.22250780246006976
2024-07-02T07:00:00,19.07,72.79,10.42,0.09564898109050854
2024-07-02T07:00:00,19.07,72.81,24.08,0.22103910409399669
2024-07-02T07:00:00,19.07,72.83,14.61,0.134110519552047
2024-07-02T07:00:00,19.07,72.85,8.74,0.08022764824674133
2024-07-02T07:00:00,19.07,72.87,20.09,0.18441343859004958
2024-07-02T07:00:00,19.07,72.89,12.61,0.11575178997613365
2024-07-02T07:00:00,19.07,72.91,1.91,0.017532586744997247
2024-07-02T07:00:00,19.07,72.93,18.89,0.17339820084450158
2024-07-02T07:00:00,19.07,72.95,10.64,0.097668441343859
2024-07-02T07:00:00,19.07,72.97,30.14,0.2766660547090141
2024-07-02T07:00:00,19.07,72.99,20.56,0.1887277400403892
2024-07-02T07:00:00,19.09,72.77,16.91,0.15522305856434734
2024-07-02T07:00:00,19.09,72.79,10.66,0.09785202863961814
2024-07-02T07:00:00,19.09,72.81,13.67,0.12548191665136774
2024-07-02T07:00:00,19.09,72.83,6.29,0.05773820451624748
2024-07-02T07:00:00,19.09,72.85,15.05,0.13814944005874794
2024-07-02T07:00:00,19.09,72.87,34.84,0.31980906921241053
2024-07-02T07:00:00,19.09,72.89,41.48,0.3807600514044428
2024-07-02T07:00:00,19.09,72.91,27.15,0.24921975399302368
2024-07-02T07:00:00,19.09,72.93,13.24,0.12153478979254637
2024-07-02T07:00:00,19.09,72.95,3.14,0.028823205434183957
2024-07-02T07:00:00,19.09,72.97,10.96,0.10060583807600515
2024-07-02T07:00:00,19.09,72.99,21.48,0.19717275564530934
2024-07-02T07:00:00,19.11,72.77,25.56,0.23462456398017256
2024-07-02T07:00:00,19.11,72.79,12.5,0.11474205984945841
2024-07-02T07:00:00,19.11,72.81,11.39,0.10455296493482652
2024-07-02T07:00:00,19.11,72.83,17.7,0.16247475674683312
2024-07-02T07:00:00,19.11,72.85,13.55,0.12438039287681293
2024-07-02T07:00:00,19.11,72.87,12.02,0.11033596475123922
2024-07-02T07:00:00,19.11,72.89,11.32,0.10391040939966954
2024-07-02T07:00:00,19.11,72.91,29.69,0.2725353405544336
2024-07-02T07:00:00,19.11,72.93,4.98,0.04571323664402424
2024-07-02T07:00:00,19.11,72.95,9.29,0.0852762988801175
2024-07-02T07:00:00,19.11,72.97,9.55,0.08766293372498624
2024-07-02T07:00:00,19.11,72.99,12.86,0.11804663117312282
2024-07-02T07:00:00,19.13,72.77,14.86,0.13640536074903617
2024-07-02T07:00:00,19.13,72.79,13.69,0.12566550394712686
2024-07-02T07:00:00,19.13,72.81,6.06,0.05562695061501744
2024-07-02T07:00:00,19.13,72.83,13.57,0.12456398017257206
2024-07-02T07:00:00,19.13,72.85,20.23,0.1856985496603635
2024-07-02T07:00:00,19.13,72.87,14.73,0.1352120433266018
2024-07-02T07:00:00,19.13,72.89,5.1,0.04681476041857903
2024-07-02T07:00:00,19.13,72.91,13.13,0.12052505966587113
2024-07-02T07:00:00,19.13,72.93,12.29,0.11281439324398751
2024-07-02T07:00:00,19.13,72.95,9.01,0.08270607673948963
2024-07-02T07:00:00,19.13,72.97,13.48,0.12373783734165597
2024-07-02T07:00:00,19.13,72.99,6.93,0.06361299798053975
